,track_id,frame_id,a,v,x,y,omega,phi,ped1_x,ped1_y,ped2_x,ped2_y,ped3_x,ped3_y,r,direction
330,6_22_NR_4_283,6_22_NR_4_8798,-0.2338180734182991,6.108467140412603,15.402682936426498,-5.203120841686648,-0.05884085446149571,3.0144394553531395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
331,6_22_NR_4_283,6_22_NR_4_8808,-0.18234232386898305,5.874415014868737,9.479313348241428,-4.269008780612159,-0.1371756796803782,2.9555397011374223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
332,6_22_NR_4_283,6_22_NR_4_8818,-0.11115834095436337,5.69189016615106,3.881016677685355,-2.8135704237339643,-0.1594294369703781,2.8182267084643886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
333,6_22_NR_4_283,6_22_NR_4_8828,-0.06768505558771275,5.580620555586133,-1.3036205588888163,-0.6038095385722179,-0.2608011544442835,2.6586376824680165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
334,6_22_NR_4_300,6_22_NR_4_9390,-0.23411227760070033,7.9467050330256,21.294892269614436,-5.723466781597949,0.00914252292116761,2.9903828247821256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
335,6_22_NR_4_300,6_22_NR_4_9400,-0.7114849953575814,7.712358408800731,13.541683214343374,-4.578183006959151,-0.06914812164610529,2.9995344993778867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
336,6_22_NR_4_300,6_22_NR_4_9410,-1.2741377504234983,7.000161216250367,6.293399234506651,-3.288337619562334,-0.17755630048560883,2.930317160392774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
337,6_22_NR_4_300,6_22_NR_4_9420,-0.9158874175006319,5.7247480526633,0.21171672478624615,-1.4258816351409145,-0.24278782512157002,2.7525831258726474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
338,6_22_NR_4_321,6_22_NR_4_10147,-0.43773452066533075,8.189347877551684,21.348436589634083,-5.07600189752837,-0.021296447300980185,3.1029585909862143,6.407556944357685,23.825967599041196,0.0,0.0,0.0,0.0,0.7851598641443733,down
339,6_22_NR_4_321,6_22_NR_4_10157,-0.7523939767205502,7.751175184192902,13.38000009152563,-4.683675876895933,-0.15421980173081895,3.0816408259201635,6.293865523368389,15.57692454285071,0.0,0.0,0.0,0.0,0.7985777717588959,down
340,6_22_NR_4_321,6_22_NR_4_10167,-0.5152043858873437,6.998028060348433,6.073258586504563,-3.6850925032915782,-0.27022708755539493,2.9272666500134226,5.65767060889857,8.050022794620855,0.0,0.0,0.0,0.0,1.421837210478222,down
341,6_22_NR_4_321,6_22_NR_4_10177,-0.10142123329583215,6.48230795435522,-0.2502629722298404,-1.3922367261091535,-0.28687709334458644,2.6567690648729525,4.103692270948959,2.1675996695872684,0.0,0.0,0.0,0.0,1.9527950626133772,down
342,6_22_NR_4_325,6_22_NR_4_10279,0.02673015950930707,5.810558667193867,21.555850884810297,-6.388019191576078,0.02924664649896869,2.9598732758607085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
343,6_22_NR_4_325,6_22_NR_4_10289,-0.2499345370820706,5.837315583619599,15.807461758802065,-5.418598156739463,0.0016411443470843495,2.989149198282098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
344,6_22_NR_4_325,6_22_NR_4_10299,-0.46940256633602845,5.587130861815785,10.155126178492253,-4.554916334894756,-0.0593542102488261,2.9907919854163163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
345,6_22_NR_4_325,6_22_NR_4_10309,-0.28279540440394796,5.117258423040882,4.884976803873419,-3.595513405778693,-0.16384280284840103,2.931378361543605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
346,6_22_NR_4_325,6_22_NR_4_10319,-0.042657171478107644,4.834179940154051,0.11965074099593154,-2.1660038992300046,-0.23020451346336634,2.767371551885548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
347,6_22_NR_4_325,6_22_NR_4_10329,0.2139402129841701,4.791480068804585,-4.123374253409384,0.09318766391630176,-0.34324778797747,2.536936603473721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,on
